application_id,outcome,monthly_income,effective_monthly_income,monthly_stable_income,monthly_gig_income,income_stability_score,income_regularity_score,has_verifiable_income,income_sources_count,income_trend,income_trend_pct,average_balance,minimum_balance,maximum_balance,days_in_overdraft,overdraft_frequency,overdraft_days_per_month,end_of_month_average,failed_payments_count,failed_payments_count_45d,bank_charges_count_90d,gambling_percentage,gambling_frequency,debt_collection_activity,new_credit_providers_90d,savings_activity,savings_behavior_score,has_gambling_concern,has_failed_payment_concern,has_new_credit_burst,flag_low_income_stability,flag_low_debt_management,flag_low_credit_activity,flag_no_savings,risk_flag_count,risk_tier,debt_to_income_ratio,essential_ratio,monthly_disposable,post_loan_disposable,disposable_ratio,max_affordable_amount,monthly_debt_payments,monthly_hcstc_payments,active_hcstc_count,active_hcstc_count_90d,monthly_essential_total,monthly_discretionary_total,error
RECORD_794430,1,2325.6600000000003,2325.6600000000003,1719.8300000000002,0.9199999999999999,69.3,40.0,1.0,2.0,stable,2.2,561.84,-101.81,2138.04,1.0,1.0,0.33,561.84,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,11.5,82.1,305.27,58.67,13.1,517.58,267.3066666666667,47.98666666666667,1.0,1.0,1563.0599999999997,190.02333333333343,
RECORD_794444,1,2136.373333333333,2136.3733333333334,1635.1516666666666,1.5233333333333334,70.4,40.0,1.0,2.0,increasing,38.6,543.89,87.47,2522.61,0.0,0.0,0.0,543.89,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,3.1,54.0,991.67,745.07,46.4,1500.0,66.66666666666667,0.0,0.0,0.0,747.2166666666668,330.8216666666668,
RECORD_794497,2,3470.863333333334,3470.8633333333337,2790.683333333334,0.0,89.5,40.0,1.0,1.0,decreasing,-10.1,-1211.34,-2932.19,1348.56,243.0,8.0,81.0,-1211.34,5.0,0.0,1.0,0.0,0.0,11.0,14.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.6,22.7,1890.71,1644.11,54.5,1500.0,855.4033333333334,466.45666666666665,10.0,5.0,621.4233333333325,103.33166666666669,
RECORD_794525,2,4199.61,4199.61,2292.0516666666667,0.0,59.5,60.0,1.0,1.0,increasing,26.5,-1158.62,-2054.87,2055.8,237.0,6.0,79.0,-1158.62,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,15.1,45.6,1801.76,1555.16,42.9,1500.0,632.2183333333334,442.0,9.0,6.0,1498.3366666666666,267.2966666666667,
RECORD_794629,2,1504.6833333333334,1504.6833333333334,63.0,0.8316666666666667,63.9,40.0,1.0,2.0,stable,-8.7,44.66,-235.37,678.05,31.0,26.0,10.33,44.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,4.9,92.7,112.42,-134.18,7.5,126.56,73.33166666666666,0.0,0.0,0.0,763.0816666666667,555.8499999999998,
RECORD_794683,2,2731.8283333333334,2731.8283333333334,234.16666666666666,0.0,58.7,60.0,1.0,1.0,increasing,56.6,90.03,-500.0,825.04,32.0,25.0,10.67,90.03,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,8.2,67.3,813.72,567.12,29.8,1500.0,223.32666666666665,102.77166666666666,5.0,2.0,1426.3383333333334,268.4433333333334,
RECORD_794925,0,9026.011666666667,9026.011666666667,3681.188333333333,0.0,85.7,40.0,1.0,1.0,increasing,16.7,-76.24,-919.9,253.79,254.0,50.0,84.67,-76.24,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,11.4,52.1,3685.2,3438.6,40.8,1500.0,1031.6883333333335,234.74833333333333,5.0,3.0,3923.586666666667,385.53499999999997,
RECORD_794994,1,5840.99,5840.99,3511.97,0.0,50.0,60.0,1.0,1.0,stable,0.0,-677.93,-815.52,17.1,22.0,1.0,7.33,-677.93,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,WATCH,1.5,36.3,3770.46,3523.86,64.6,1500.0,87.11333333333334,52.626666666666665,4.0,4.0,1359.3199999999997,624.1,
RECORD_795163,2,2651.5950000000003,2651.595,0.0,0.5816666666666667,79.7,60.0,0.0,1.0,decreasing,-13.2,79.65,-940.95,1404.28,26.0,21.0,8.67,79.65,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,14.4,44.9,1168.15,921.55,44.1,1500.0,382.8816666666667,276.2116666666667,4.0,2.0,900.3450000000003,200.2166666666666,
RECORD_795268,2,4305.328333333333,4305.328333333333,3865.1616666666664,0.0,86.0,60.0,1.0,1.0,stable,-1.6,-311.48,-14920.13,3911.97,173.0,11.0,57.67,-311.48,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.7,65.0,1212.36,965.76,28.2,1500.0,504.56999999999994,0.0,0.0,0.0,2098.345000000001,490.0483333333332,
RECORD_795282,2,10486.19333333333,10486.19333333333,8491.996666666664,0.0,67.5,60.0,1.0,1.0,decreasing,-35.9,-15227.19,-23854.2,995.21,224.0,7.0,74.67,-15227.19,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,8.0,40.7,5768.23,5521.63,55.0,1500.0,834.8016666666667,432.0566666666667,13.0,4.0,3838.2850000000026,44.873333333333335,
RECORD_795295,2,3476.0,3476.0,0.0,0.0,68.8,60.0,0.0,0.0,decreasing,-29.4,-2810.21,-3193.83,2000.44,243.0,1.0,81.0,-2810.21,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,25.6,102.0,-642.16,-888.76,-18.5,0.0,890.39,69.79666666666667,3.0,2.0,3185.69,42.083333333333336,
RECORD_795328,2,2418.1833333333334,2418.1833333333334,0.0,0.0,79.6,40.0,0.0,0.0,stable,-8.6,-104.63,-1300.0,1703.84,205.0,14.0,68.33,-104.63,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,19.6,47.8,893.99,647.39,37.0,1500.0,474.33500000000004,87.15000000000002,2.0,2.0,1048.8616666666665,0.9983333333333334,
RECORD_795353,2,3806.8866666666668,3806.8866666666663,2406.7183333333332,0.0,71.6,60.0,1.0,1.0,stable,0.1,-2779.69,-3397.91,-158.11,215.0,0.0,71.67,-2779.69,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,11.2,38.3,2007.82,1761.22,52.7,1500.0,427.9533333333333,40.76,2.0,1.0,867.3966666666668,503.7166666666667,
RECORD_795477,2,2004.5400000000002,2004.5400000000004,5.805,0.0,90.3,60.0,1.0,1.0,stable,9.4,126.54,-621.0,1576.79,9.0,9.0,3.0,126.54,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,19.3,82.9,90.7,-155.9,4.5,82.53,387.5333333333333,0.0,0.0,0.0,1348.1899999999998,178.115,
RECORD_795487,1,2739.5066666666667,2739.5066666666667,2266.7400000000002,0.0,48.3,60.0,1.0,1.0,stable,1.5,555.35,-366.19,5698.24,3.0,3.0,1.0,555.35,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,25.7,68.7,307.62,61.02,11.2,522.34,703.8233333333334,160.41666666666666,3.0,1.0,1529.4733333333334,198.59333333333336,
RECORD_795761,2,8668.486666666666,8668.486666666666,7859.811666666666,12.663333333333332,1.7,60.0,1.0,2.0,increasing,186.8,574.36,-1350.0,16591.37,87.0,39.0,29.0,574.36,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,20.3,57.6,2363.48,2116.88,27.3,1500.0,1756.1366666666668,326.2633333333334,4.0,3.0,4402.431666666666,146.43333333333334,
RECORD_795787,2,2240.1266666666666,2240.126666666666,52.69166666666666,226.225,82.2,40.0,1.0,2.0,stable,-4.8,-1352.78,-2221.32,2542.78,323.0,13.0,107.67,-1352.78,12.0,2.0,3.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,98.5,73.4,-1485.01,-1731.61,-66.3,0.0,2206.4383333333326,750.6349999999998,9.0,6.0,1259.4016666666673,259.29333333333335,
RECORD_795801,2,3691.815,3691.815,3.65,5.396666666666667,81.4,60.0,1.0,2.0,stable,-7.7,-604.27,-1600.19,2535.03,189.0,9.0,63.0,-604.27,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.6,71.8,334.53,87.93,9.1,576.91,909.1533333333333,247.08833333333334,30.0,7.0,2035.223333333333,412.90833333333325,
RECORD_795819,2,2668.0716666666663,2668.0716666666663,0.0,0.0,76.9,60.0,0.0,0.0,decreasing,-20.4,216.49,-487.7,1715.52,15.0,12.0,5.0,216.49,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,11.1,19.2,1896.72,1650.12,71.1,1500.0,295.35833333333335,226.1,4.0,4.0,366.4183333333332,109.57500000000002,
RECORD_795859,2,5761.48,5761.48,0.0,0.0,67.2,60.0,0.0,0.0,stable,0.5,366.38,-1159.49,9835.92,139.0,16.0,46.33,366.38,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,30.6,34.5,2179.22,1932.62,37.8,1500.0,1763.9666666666667,231.75666666666666,19.0,5.0,1670.763333333333,147.53166666666667,
RECORD_795860,2,5024.988333333334,5024.988333333333,2132.625,0.0,73.4,60.0,1.0,1.0,decreasing,-10.9,-2493.5,-3844.12,1720.99,188.0,4.0,62.67,-2493.5,0.0,0.0,0.0,0.6,5.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,5.4,32.3,3275.45,3028.85,65.2,1500.0,270.99833333333333,0.0,0.0,0.0,1461.2183333333337,17.32333333333333,
RECORD_795878,2,2191.67,2191.67,1755.7633333333333,0.0,75.6,40.0,1.0,1.0,stable,5.1,240.59,-639.35,1614.31,127.0,21.0,42.33,240.59,1.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,33.2,67.3,108.0,-138.6,4.9,117.6,727.0999999999999,404.86000000000007,29.0,12.0,1189.1083333333331,167.46166666666676,
RECORD_795925,2,7171.571666666668,7171.571666666667,823.5200000000001,0.0,75.8,60.0,1.0,1.0,increasing,10.9,527.85,-3210.39,5113.25,49.0,36.0,16.33,527.85,0.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.3,16.8,5985.1,5738.5,83.5,1500.0,91.06833333333333,0.0,0.0,0.0,1083.3616666666667,12.045,
RECORD_795939,1,6267.968333333334,6267.968333333334,2239.5516666666663,8.671666666666667,71.8,80.0,1.0,2.0,increasing,20.8,77.32,-805.81,1892.14,156.0,19.0,52.0,77.32,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,WATCH,3.3,16.1,5106.66,4860.06,81.5,1500.0,209.70666666666668,59.86666666666667,2.0,1.0,604.2233333333334,347.37999999999994,
RECORD_796148,2,4817.456666666668,4817.456666666667,10.833333333333334,0.0,81.4,60.0,1.0,1.0,decreasing,-24.7,2170.0,53.78,7225.48,0.0,0.0,0.0,2170.0,2.0,0.0,0.0,0.0,0.0,0.0,443.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,62.1,12.5,1278.07,1031.47,26.5,1500.0,2989.7699999999973,485.00499999999994,21.0,8.0,543.0849999999999,6.533333333333333,
RECORD_796595,0,5765.94,5765.9400000000005,1773.3333333333333,100.35666666666668,81.7,60.0,1.0,2.0,decreasing,-25.6,134.41,-1298.46,3436.79,125.0,41.0,41.67,134.41,2.0,2.0,2.0,0.0,0.0,9.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,23.5,117.7,-1800.78,-2047.38,-31.2,0.0,1354.04,15.398333333333333,1.0,0.0,5715.071666666669,497.6116666666663,
RECORD_796608,2,2629.5766666666664,2629.576666666666,36.85166666666667,98.16000000000001,74.3,60.0,1.0,2.0,stable,-4.5,-154.17,-1088.94,1424.23,120.0,23.0,40.0,-154.17,6.0,2.0,3.0,0.0,0.0,0.0,27.0,220.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,CLEAN,44.3,57.2,71.74,-174.86,2.7,44.09,1165.5833333333335,68.33333333333333,3.0,1.0,1122.9233333333334,269.3266666666667,
RECORD_796752,2,2792.66,2792.66,1674.24,0.0,50.0,60.0,1.0,1.0,stable,0.0,-442.05,-546.71,-120.28,20.0,0.0,6.67,-442.05,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,2.6,36.6,1780.58,1533.98,63.8,1500.0,73.14333333333333,19.32166666666667,3.0,3.0,836.3900000000001,102.55000000000001,
RECORD_796900,1,7883.181666666666,7883.181666666666,2735.2883333333334,0.0,93.1,60.0,1.0,1.0,stable,0.7,58.24,-208.3,1676.64,213.0,63.0,71.0,58.24,0.0,0.0,0.0,0.0,0.0,6.0,134.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,27.4,78.2,98.89,-147.71,1.3,99.13,2159.993333333333,333.3066666666667,15.0,12.0,5374.9416666666675,249.35333333333332,
RECORD_797178,2,4508.77,4508.77,3191.36,0.0,50.0,80.0,1.0,1.0,stable,0.0,261.97,-188.38,1902.08,9.0,1.0,3.0,261.97,1.0,1.0,1.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,9.2,66.5,1307.09,1060.49,29.0,1500.0,416.8833333333333,41.5,6.0,6.0,2143.9099999999994,640.89,
RECORD_797305,2,3089.8599999999997,3089.8599999999997,2289.8599999999997,0.0,50.0,80.0,1.0,1.0,stable,0.0,490.78,26.26,1682.46,0.0,0.0,0.0,490.78,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,3.2,79.6,721.03,474.43,23.3,1360.57,98.18833333333333,31.368333333333336,1.0,1.0,1903.6699999999998,366.97,
RECORD_797312,2,15846.58,15846.58,5083.58,0.0,50.0,60.0,1.0,1.0,stable,0.0,-52.17,-2579.5,2616.79,8.0,5.0,2.67,-52.17,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,2.4,32.5,10783.07,10536.47,68.0,1500.0,388.0916666666667,102.145,2.0,2.0,4675.42,0.0,
RECORD_797442,2,3735.5766666666664,3735.576666666667,2353.853333333333,0.8283333333333333,69.7,60.0,1.0,2.0,decreasing,-38.8,-1079.22,-1475.46,1063.3,215.0,7.0,71.67,-1079.22,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,25.8,54.3,911.68,665.08,24.4,1500.0,963.65,244.035,12.0,9.0,1679.7783333333327,180.46500000000012,
RECORD_797492,2,8214.156666666668,8214.156666666668,4899.1483333333335,0.0,68.9,60.0,1.0,1.0,increasing,47.4,76.45,-314.5,5022.91,142.0,39.0,47.33,76.45,0.0,0.0,0.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,16.8,86.1,409.98,163.38,5.0,729.88,1378.0850000000003,709.8133333333336,61.0,24.0,6426.096666666665,0.0,
RECORD_797504,2,5115.768333333333,5115.768333333333,862.145,0.0,49.7,40.0,1.0,2.0,decreasing,-16.0,140.06,-506.04,3754.25,82.0,31.0,27.33,140.06,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,33.8,38.5,1547.7,1301.1,30.3,1500.0,1728.9083333333328,173.33333333333334,2.0,1.0,1316.688333333333,522.4699999999999,
RECORD_797576,2,2422.845,2422.845,2146.875,0.0,50.2,60.0,1.0,1.0,increasing,45.0,55.61,-685.0,640.75,36.0,31.0,12.0,55.61,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,2.2,0.3,2363.18,2116.58,97.5,1500.0,53.833333333333336,0.0,0.0,0.0,5.833333333333334,0.0,
RECORD_797645,2,2705.52,2705.52,2471.39,0.0,50.0,50.0,1.0,1.0,stable,0.0,347.46,110.07,1356.0,0.0,0.0,0.0,347.46,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,7.8,33.4,1655.78,1409.18,61.2,1500.0,210.355,77.25,4.0,4.0,633.62,205.76,
RECORD_797684,2,3253.1199999999994,3253.1199999999994,10.32,0.0,77.7,60.0,1.0,1.0,decreasing,-15.5,-2820.1,-3232.81,-1421.8,223.0,0.0,74.33,-2820.1,0.0,0.0,0.0,4.5,20.0,0.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,24.8,88.5,-194.91,-441.51,-6.0,0.0,806.5716666666664,262.18333333333305,7.0,4.0,2382.2933333333335,259.1683333333334,
RECORD_797691,2,4171.718333333333,4171.718333333333,0.0,0.0,29.3,60.0,0.0,0.0,increasing,115.6,160.66,-956.54,6003.17,43.0,37.0,14.33,160.66,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,FLAG,10.7,55.1,1606.13,1359.53,38.5,1500.0,447.3950000000001,0.0,0.0,0.0,1819.3833333333316,298.80666666666684,
RECORD_797724,2,4600.441666666667,4600.441666666666,20.0,9.901666666666666,90.5,60.0,1.0,2.0,stable,-4.3,-1510.5,-2464.84,5061.82,243.0,9.0,81.0,-1510.5,0.0,0.0,0.0,0.1,1.0,0.0,42.0,135.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,CLEAN,31.0,80.9,-218.82,-465.42,-4.8,0.0,1425.8300000000002,625.705,10.0,7.0,3265.5600000000004,127.86833333333337,
RECORD_797793,1,7696.243333333332,7696.243333333332,4382.133333333332,38.22,68.6,60.0,1.0,2.0,stable,-1.0,573.54,-976.19,4103.65,33.0,22.0,11.0,573.54,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,18.8,45.7,3029.18,2782.58,39.4,1500.0,1447.7799999999993,204.40666666666667,6.0,4.0,2984.1783333333333,235.10500000000002,
RECORD_797815,2,11009.941666666666,11009.941666666666,4831.016666666666,0.0,34.9,40.0,1.0,1.0,decreasing,-55.6,402.44,-499.67,6125.01,76.0,32.0,25.33,402.44,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,23.5,50.6,3337.25,3090.65,30.3,1500.0,2583.3500000000004,1082.4516666666668,5.0,1.0,4822.593333333334,266.75,
RECORD_798043,2,5151.021666666667,5151.021666666667,2594.1450000000004,31.169999999999998,73.6,60.0,1.0,2.0,increasing,23.2,1052.78,238.0,3160.24,0.0,0.0,0.0,1052.78,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,10.5,60.6,1681.94,1435.34,32.7,1500.0,541.9083333333335,0.0,1.0,1.0,1923.9450000000008,1003.2316666666653,
RECORD_798126,2,2658.1566666666668,2658.1566666666668,0.0,3.97,82.7,60.0,0.0,1.0,increasing,12.2,336.59,-545.28,2487.48,22.0,19.0,7.33,336.59,0.0,0.0,0.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,4.8,48.2,1350.65,1104.05,50.8,1500.0,128.36166666666668,30.185000000000002,1.0,1.0,1023.8266666666666,155.3216666666667,
RECORD_798189,2,2994.595,2994.595,2294.898333333333,3.921666666666667,76.9,60.0,1.0,2.0,stable,-9.8,-1176.26,-1880.36,398.82,251.0,4.0,83.67,-1176.26,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,WATCH,10.6,57.0,1102.29,855.69,36.8,1500.0,316.2083333333333,283.70666666666665,3.0,3.0,1303.1650000000009,272.9266666666667,
RECORD_798273,2,10855.373333333331,10855.373333333331,8016.746666666665,0.0,87.3,60.0,1.0,1.0,stable,2.9,426.19,-589.55,4099.02,64.0,38.0,21.33,426.19,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,14.5,87.6,129.34,-117.26,1.2,160.86,1574.446666666666,69.73333333333333,5.0,5.0,3591.7749999999996,5559.813333333344,
RECORD_798290,2,14183.6,14183.6,14133.6,0.0,89.5,60.0,1.0,1.0,stable,3.5,5901.91,-3276.47,26668.38,5.0,4.0,1.67,5901.91,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.2,23.3,11078.6,10832.0,78.1,1500.0,34.65666666666667,0.0,0.0,0.0,2296.6866666666674,773.6549999999994,
RECORD_798449,2,5214.418333333332,5214.418333333333,1812.5533333333333,10.553333333333333,73.6,60.0,1.0,2.0,stable,-4.3,292.1,-1594.74,11582.54,129.0,12.0,43.0,292.1,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,15.5,72.9,907.29,660.69,17.4,1500.0,807.6583333333334,355.1066666666666,14.0,5.0,3039.0366666666655,460.43499999999995,
RECORD_798494,2,1992.738333333333,1992.738333333333,0.0,0.0,26.4,60.0,0.0,0.0,decreasing,-58.8,-303.84,-1215.3,3615.72,152.0,16.0,50.67,-303.84,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,WATCH,78.2,52.3,-518.81,-765.41,-26.0,0.0,1559.1316666666667,489.9049999999999,29.0,9.0,892.245,60.17333333333334,
RECORD_798639,2,2608.6000000000004,2608.6000000000004,18.5,0.0,78.4,60.0,1.0,1.0,increasing,34.9,-80.12,-2916.73,1984.59,8.0,5.0,2.67,-80.12,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,1.6,7.0,2400.75,2154.15,92.0,1500.0,40.64833333333333,0.0,0.0,0.0,154.02999999999997,13.168333333333335,
RECORD_798692,2,5276.983333333334,5276.983333333334,237.62,2.4283333333333332,69.9,60.0,1.0,2.0,stable,-5.7,225.83,-194.92,3341.61,71.0,51.0,23.67,225.83,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,22.7,85.7,-48.12,-294.72,-0.9,0.0,1198.0249999999999,841.6266666666666,14.0,10.0,3957.943333333334,169.13666666666663,
RECORD_798709,2,4117.751666666667,4117.751666666667,500.0,0.0,63.2,60.0,1.0,1.0,decreasing,-28.1,221.24,-1979.65,2697.54,20.0,14.0,6.67,221.24,0.0,0.0,0.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,21.7,60.0,950.04,703.44,23.1,1500.0,895.4533333333334,175.24166666666667,5.0,5.0,1983.3633333333328,288.8966666666667,
RECORD_798797,2,5184.075,5184.075,3523.601666666666,0.0,74.2,60.0,1.0,1.0,increasing,21.1,-1488.29,-2463.55,1578.67,248.0,4.0,82.67,-1488.29,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,36.8,27.2,1952.75,1706.15,37.7,1500.0,1910.0283333333332,529.1183333333336,11.0,7.0,907.7166666666666,413.5833333333333,
RECORD_798875,0,2221.9449999999997,2221.9449999999997,1907.778333333333,0.0,70.5,60.0,1.0,1.0,stable,1.8,306.67,-741.04,1453.54,7.0,6.0,2.33,306.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.4,110.2,-18.05,-264.65,-0.8,0.0,9.391666666666667,0.0,0.0,0.0,2189.1666666666665,41.44,
RECORD_799200,2,4707.6066666666675,4707.6066666666675,2148.3233333333333,0.0,81.4,60.0,1.0,2.0,increasing,16.3,102.67,-459.25,2684.33,155.0,25.0,51.67,102.67,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,13.0,75.5,780.83,534.23,16.6,1481.81,613.9216666666663,0.0,0.0,0.0,2390.7749999999996,922.083333333333,
RECORD_799333,2,2833.661666666667,2833.6616666666664,2.975,0.0,70.7,60.0,1.0,1.0,increasing,25.0,203.51,-758.84,6468.65,54.0,39.0,18.0,203.51,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,CLEAN,26.1,97.1,-416.68,-663.28,-14.7,0.0,739.7399999999999,298.88999999999993,8.0,5.0,2420.7700000000004,89.82833333333333,
RECORD_799355,2,10732.34,10732.34,7278.23,7.05,50.0,60.0,1.0,3.0,stable,0.0,54.09,-98.54,823.68,11.0,4.0,3.67,54.09,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,FLAG,0.5,14.5,9255.31,9008.71,86.2,1500.0,53.281666666666666,35.0,2.0,2.0,1337.79,85.96000000000001,
